product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",3,Just okay,"iPhone 11 is not better than Samsung s20 at the same priceIf you need to buy a phone under 65000/ pls go for Samsung S20, this is better choice for you.   I'm not satisfied",North Twenty Four Parganas District,"Feb, 2020",2,2
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Delightful,Received product before the delivery date performance is very good value for money no problem till now camera is also good but the screen is lcd which is not good and irritate some time so you have to compromise the screen Flipkart services is good and nice,Prayagraj,"May, 2021",2,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Mind-blowing purchase,"The best phone I have ever owned!Camera: Rear camera is one of the best in the industry. The front camera is7/10. My Poco f1 with Google Camera mod took better selfies. Performance: If you are moving from an android device, the performance is unreal. The sync between hardware and software is unreal! There is virtually no lag at all. All games run on it smooth AF! Bluetooth, WiFi performance is superb as well.Battery Life: Getting close to 7-7.5 of screen on time. Very good in comparison...",Jamshedpur,"May, 2021",2,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Good quality product,"It is a very good phone but price is very high. May be in case of exchange we may get more. But need to bare this much amount initially. Regarding phone, it is okay. Not upto the mark. We can get good android phones under this price. And really painful to buy charger and earphones, this is really con in iphones. Some bluetooth earphones won’t be supported fully like same Bluetooth earphones working fine with android and working with IOS but less sounds compare to android.Pros: Phone look...",Bheema Cements Limited Ramapuram,"Apr, 2021",2,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Wonderful,"Dont think too much guys. perfect phone for day today use. If you are familiar with apple then go for it. camera is good which can match up with next 3 years, battery is good than all other iPhones. Definitely morning to evening-8 it can do. Display is not that bad, you will be satisfied. Best mobile worth for the money. Best for one handed issue. Very less overheating than other mobiles in market. Go for 128 gb or 256. This iphone can live upto next 3-4 years for sure. Enjoy Apple👌🏾",Chhatrapur,"Mar, 2021",2,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Classy product,Amazing delivery. Got my phone a day before expected delivery date. The phone was in an excellent condition and the delivery guy was also very humble. Love my new phone. Switched from android to ios and im already loving it!,Mumbai,"Mar, 2021",2,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Excellent,"It is iPhone. There isn't much I could say about the phone that isn't out there already.If you get a good deal including discount or offer on any card, just go for it.Only one major drawback, it comes with 5V basic charging which is a big let down.From Flipkart POV, the delivery was on time, the product was in proper condition so there is no reason for anything less than 5 star.",Mumbai,"Oct, 2020",2,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Perfect product!,Good phone over all but if you want to buy it from pubg then you have to compromise with battery it charge very slow too but pubg performance is top notch l. I am impressed with tha performance i was using oneplus 7 pro but performance was not good as this iphone 11 has its very nice and smooth,Yavatmal,"Jun, 2020",2,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Terrific purchase,It’s being awesome to buy an apple product simply awesome first time use so don’t know that much about device still apple clearly wins from android.🤓,New Delhi,"Oct, 2019",2,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Fabulous!,Great phone with great performance and no heating issues!     Thank You flipkart for delivering of my phone on time! Phone has excellent cameras and purple colour is awesome.I am very happy with my purchase 😊,Faridabad,"Oct, 2019",2,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Very Good,"I switched to IOS for long term use and for better camera and performance in this cost there are many good android phones also available but in compare to camera , performance  and security IOS is best 👍",Godda,1 month ago,1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Brilliant,Overall its beast at this price point cause in this price point no andriod can beat this beast and the product was delivered perfectly delivery boy was good and without any hesitation it was delivered and unboxed infront of me so my trust in flipkart is grown up thank you flipkart,Tinsukia,3 months ago,1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Good choice,Camera is excellent in this price range but not good as pixel phone as compared with pixel 4.Pixel 4 camera is far better than iphone 11 but video quality is very good in iphone 11 than pixel 4,Bahadurgarh,4 months ago,1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Mind-blowing purchase,Good choice . I have 12 pro also but i feel this is kore worth . Good performance and budget friendly,Kollam,4 months ago,1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Best in the market!,Really awesome product .Performance is great . Battery life is good Camera quality just fantastic .,Amta,4 months ago,1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Pretty good,"One of the best in this price range go for it without any doubt.  everything is good in this phone except battery life, it could be more my 2 yrs old one plus 8 battery life is  same as i phone 11   but it is sufficient for the whole day if you are not a heavy user ..",Raipur,6 months ago,1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Mind-blowing purchase,"Bought this for my sister. She was checking and round phones for 30K. I suggested exchanging an old phone and try this. Unlike other phones, these usually have software updates for 3 to 5 years. Also best in budget and more than enough even for a heavy user like me. Battery is decent not the best .",Coimbatore,7 months ago,1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Excellent,"Okay so I’ve been using this phone for about two weeks and I have to say, this is by far one of the coolest phones I’ve ever used. The camera quality is excellent, security is amazing and the battery is quite alright. It depends upon the user. If he/she is a heavy user and has a screen time of 8-10 hours, the battery might be a little issue for you, but if you’re someone who has a screen time of 5-6 hours like me, this is a great purchase. I would definitely recommend you to go for it.",Duliajan No 1,8 months ago,1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Mind-blowing purchase,Awesome product and awesome experience . We are using this for last 3 months. Love the performance and happy about the affordable emi option as well. We have exchanged our old iPhone and got reasonable exchange price. And the delivery executive verified our old phone and handled the delivery very professionally and effectively without any confusion. Thank you Flipkart 😍😍😍,Bengaluru,"Sep, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Mind-blowing purchase,Delievery was As promised.    So far going So good awesome experience Trust me its a value purchase even in 2021 and Performance is top notch if u r looking for BGMI competetive scenario Go blindly I play ACE tier FD ratio 6.39. Cameras Are top notch as Iphone is known for that Display is no issue to me it has excellent LCD display better than most budget AMOLED its fluid than 90Hz supplied by android and more responsive. you dont even feel its a HD+. Battery is Decent easily lasts 1 day mode...,Mehatpur,"Sep, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Pretty good,"Received a genuine product by Flipkart. Great phone for the price range. A good overall experience whether it’s the touch sensitivity or the body both the hardware and the software is excellent. Great camera,plus it’s so secure your data is safe and tons of other great features. The only thing where it lags is the battery backup which can be overcome if you buy the power brick(charger) separately since the only thing you going to get in the box is a phone and a cable.",Moradabad,"Sep, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Brilliant,"Delivered on 16th, package was in excellent condition and the device is working perfectly.The phone has more of a smooth/flowing feeling as compared to android snappy feeling l…All in all a very good product to go for if you are not looking for 5g and screen quality-is far better than lcd standards nice color reproduction.",Allahabad,"Aug, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Wonderful,"After using it for more than 3 months , I’m writing the review-  Camera - excellent front and back (could have been better if night mode was present in front camera)Fastness - extremely smooth and fast ( u May clearly experience it if u are shifting from android to iOS for the first time)Battery - Though it may appear that the battery is less than 3500 mAH , but believe me it’s much better than those android ones claiming 5000 mAH. U may easily keep on surfing internet and other things ...",Burdwan,"Aug, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Classy product,My experience with this phone was pretty good it a nice phone but in the battery section it needs to improve,Madhurawada,"Aug, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Mind-blowing purchase,Amazing product. Size is perfect not too big to hold in hand yet quite good screen size. Delivery was perfectly on time.,Uttarpara Kotrung,"Aug, 2021",0,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Fabulous!,worth full product. its great experience thanks flipkart thanks I apple .camera quality awesome very smooth function .,Jaipur,"Jul, 2021",0,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Fabulous!,"One of the best value for money smartphone ever , As you know Apple phones have very powerful processors so they don’t get slow in next couple of years that easy or their software updates will be available till next 4-5 years !",Himmatnagar,"Jul, 2021",0,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Brilliant,"I have upgraded from iPhone 7 to iPhone 11 ,and I have been using it since 3 months .No disappointment seen in this wonderful phone .Obviously it is a recommended product.Flipkart service is quite good ,COD is available and you can check your phone in front of delivery person . Overall guarenteed recommended product",Anakapalle,"Jul, 2021",0,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Highly recommended,"It’s very good mobile to use but it’s very high price.And their need to be improvement in battery performance,rather than that iPhone 11 is very good mobile.",Nandyal,"Jul, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Awesome,With this price (44999/-) product like iPhone 11 is one of the best choice.  After iPhone 5 and iPhone 7 me upgraded to iPhone 11 - now I can feel the power of the phone.,Jammu,"Jun, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Great product,"Needless to say an Apple Phone is always the best to have. Great battery, wireless charging facility, good camera, and best in class security. ?",New Delhi,"Jun, 2021",0,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Worth every penny,Apple always better than other and i reccomend u  can afford this than u buy and enjoy with this..,Sirsa,"Jun, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Terrific purchase,"After using it for nearly 1 month I feel its a great product1. Battery comes a day long for normal usage. I used to get screen on time of more than 9 plus hours with more than normal usage.2. Call quality is great3. Charging without any heating with fast charger.4. No heating observed with normal usage. that mean I didnt play any games on this device so cant comment how it behaves while playing some games.5. Transition from Andriod to ios is great, flawless software optimization and cust...",Hyderabad,"May, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Simply awesome,"No doubt why cost what it cost? No complain about any specifications a fluid, luxurious experience with all sturdy design and premium looks. Although the battery should be more and why on earth did Apple choose not to add a charger is out of any logic and excuses. Except for that the device is great to use and add Appley style to your looks. Let's be honest or else why would we go for iphone right? Some people face problem with 64 GB internal memory for those I would recommend buying a SanDis...",Guwahati,"May, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Perfect product!,Very nice and butyful phone camera not best as I expected but it is. Ok.Performance is amazing and marvels.Heating issue found .I don’t know why that happening disappointed on that. Battery is good no problem.for android users don’t suddenly chenge to iPhone because it is more tuff than we think to adjust with the new iPhone.i am saying from my on experience.,Kannur District,"May, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Highly recommended,"Wow!!!This product is a beast man,performance is very very amazing .Great camera ,shooting videos for you YouTube channel gainz clip.Battery life is good.Used to play a lot of games like Call of duty at max frame rate and high graphic.This phone is a beast works really really well.Just go for this.Good service by Flipkart as well.",Jabalpur,"Apr, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Worth the money,"This phone is awesome.Writing this review after 1 month of usage.Camera Performance is awesome - 5starsNo lags, sturdy built - can sustain minor splashing, IOS 14 is super fast and no issues with multiple tasking. This IOS has very good features.Optimum size makes usage very convenient. Overall a very good and premium feel.Battery & Display are good but could have better hence rated - 4stars",Pune,"Apr, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Perfect product!,"This phone justifies the price in which it comes. Its battery is average for gamers but i get good backup as i dont play games. Being an LCD screen its awesome 60hz feels like 90hz screen if you apply a good glass. Its gets heat a little for heavy usage. The Camera is just love, better than other phones today also( oneplus 9pro samsung s21 too but their price is more) Its a good package overall",Nadia,"Apr, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Just wow!,Upgraded from 6S and worth it. Very happy with the performance and the purchase and was delivered in a nice packing before the scheduled delivery date.,Kochi,"Apr, 2021",0,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Super!,seller & flip kart support  is very good & send a quality piece I am very happy. With my iPhone 11  👍🏻Best seller I give five star support,Hisar,"Apr, 2021",0,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Best in the market!,Apple and flipkart made deal easy for common people...Apple an unbeatable quality products company ...no doubts for their innovation in mobile industries ...little confusing matter about not giving charging adopter and earphones in box...but any way best deal for best iphone on flipkart...!!!,Navsari District,"Apr, 2021",0,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Wonderful,"This is my first iPhone. Thought a lot before putting this much amount for a phone, but it’s turning out to be worth every penny spent. Got a good deal from Flipkart. The camera is awesome, battery looks to be pretty decent, performance unquestionably good.",Chennai,"Apr, 2021",0,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Classy product,"Awesome phone, good photo quality and satisfied with battery backup. Only problem i felt was while hotspot is switched ON, the phone gets heating issue, other than that everything is super cool.",Manantheri,"Apr, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Perfect product!,This phone is beauty . I was using i phone 12 and shiefted to 11 instead of doing upgrade. I will not talk about camera battery bla bla as i phone 11 is name in itself more than enough . If u r ok with budget just go for it with and hazzel.  But  remember buy 128 gb only if u want to go for long with this device else if u r using for months 64 is also ok .,Hisar,"Apr, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Delightful,nice product thank u Flipkart for fast and safe delivery,Shahbad,"Mar, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Must buy!,Upgraded from 6s to 11. Overall its good. Camera awesome as always with apple. Especially when it comes to video mode its superb. Battery is far better comparing to my previous iphones.,Malappuram District,"Mar, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Pretty good,"Good product , on time delivery, genuine product .I have buyed black colour iPhone 11 and recommend you to buy it .",New Delhi,"Mar, 2021",0,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Brilliant,"This is the best purchase I have ever made in terms of phone,,,, iPhone 11 has the complete package of Camera, Battery Backup, and Best IPS panel which doesn’t bother to a moderate User.A13 chip runs any app or high end games like butter through knife, you just cannot compare this phone to an android device.It’s Been 2 years since the launch of iPhone 11 but still a best & balanced phones in 2021 which don’t get holes in your pocket. The conclusion is you can blindly go for it. Cheers ✌️",Ludhiana,"Mar, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Perfect product!,A great device with a good battery backup that can last a day.I Liked the cameras as well. The night mode feature works pretty well on this.The call quality (mic and speaker) is amazing with all the noise cancellation enabled on the device.Overall a good flagship to consider buying in 2021.,Bangalore,"Feb, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Excellent,"The phone is too good,,I was a Samsung user but using this phone I am impressed ...camera awesome and also sound quality is too awesome ...super phone..apple❤",Batika,"Feb, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Wonderful,I just loved the phone .... as I was waiting for phone cover this couldn’t able to review the phone..... camera quality is superb plus the features of phone... good phone all must buy.....,Kakkanad,"Feb, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Perfect product!,Nice phone to buy with such offers its worth it if u can afford it just go for it,Amritsar,"Feb, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Good choice,One of my Fav Brand Apple and the Iphone 11 was a cherry on top so no comments for quality and performance but Flipkart please packing this product good way and extra safety this is my feedback for ur service.,Siliguri,"Feb, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Pretty good,Good product. Bought on a good deal. Been around a week since started using.Display is a little dull as compared to other iPhone models.Sometimes gets heated up while charging with Apple 18W fast charger.Games like COD are running smooth.Battery is decent enough to give you a day’s time between 2 recharges.,Moradabad,"Feb, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Excellent,"The best phone I've ever bought with excellent performance, fantastic display & best camera with good improvements & high security. Don't think much,its just one time investment just go for it. Its total worth!",Gulbarga,"Jan, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Simply awesome,I’m using this mobile since a week I switched from android to iPhone really it’s too good camera quality super performance fantastic 😍 battery back up was really cool,Ongole,"Jan, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Super!,Amazing performance... Very happy with purchase and delivery was super fast so Thanks to Flipkart for wonderful experience,Navi Mumbai,"Jan, 2021",0,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Fabulous!,I have been using android from last 9 years and this is my first iPhone and they are good camera multitasking games even display is great though an lcd panel but colours are rich and vibrant. One liner - A premium device with all features. 🙂,Bengaluru,"Dec, 2019",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Delightful,"I was using iPhone 6s from a long time and I’ve recently upgraded to iPhone 11. No doubt its a good phone, however it comes with 5W charger which is pretty slow for this phone. Upon checking I found phones which sold out of india having a 12W charger in the box. It’ll take upto 3hrs to charge the phone to 100%. Charger hold a important place for any phone, we cannot wait for a long time to charge a phone. I know this will not change anything but just want to share it.",Pune,"Nov, 2019",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Simply awesome,"Osm & fabulous phone..just upgraded from iPhone7 to iPhone 11. supersonic processor,High end camera,grt display.Using 2-3 days battery is excellent it gives 24 hrs to me..face id .👌🏻👍🏻 thnx to 🍎 & FPKT ..👍🏻",Pune,"Oct, 2019",2,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Super!,Thanx Flipkart giving fast delivery with genuine price iPhone 11 work really very good camera is very nice,Rajpura,"Oct, 2019",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Wonderful,"The phone is genuinely very good in terms of processor A14 bionic. I had never used apple before so I had a very high level of expectation which I didn't meet. The main focus of apple phones is camera and I have been using One Plus 7 pro for the past two years and believe me with perfect mods and google camera, One Plus beats iPhone 11. Iphone is indeed very handy and looks premium. On the other hand if I am investing 50k, might as well find everything perfect with my phone. Conclusion - ...",Navi Mumbai,"Jan, 2021",2,3
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",1,Hated it!,"Not satisfied with camera quality And display is ok ok. Not a worth product for this price. 👎But one plus 7 is far better than this. Sound picture quality ,",Vizianagaram,"Sep, 2021",8,17
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Excellent,"Got mobile @56,990 on 8 oct 2020 when all other platforms were selling iPhone 11 for more than 65k.Thank you Flipkart for bank offer and great discount. Also mobile is delivered under 15 hrs from order.Screen is LCD but won't matter much, and little bit bulky. No Problem phone or you can say Default IPhone for all.I'm using ios devices for last 6 years and this piece is best in every Aspect (using ios 14).No camera comparison with other smartphone in this range. Night mode also works best...",Bilaspur,"Oct, 2020",3,4
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",3,Nice,"Although it’s an iPhone, it doesn’t give anything extraordinary for the price. My first iPhone, didn’t switch from android. After using for approximately 2 months,here’s a genuine review;Pros- 1. It’s an iPhone 2. Feels premium3. Good battery Cons-1. Network issues, compared to android phone worth 18 thsnd this iPhone lags behind at places with internet speed and also ability to catch WiFi signal is less at places where u hv weak signals.2. Camera not comparable to one plus 6 alsoO...",Varanasi,"Nov, 2019",3,4
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Just wow!,"Apple i Phone is the best phone available in the market. I was bored of all the android phone on the market they all are same whether it's one plus or Samsung s9+ . best interface awesome battery life, camera is ok not the best.",Agra,"Oct, 2019",3,4
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",3,Just okay,"Iphone 11 initially worked great, after three months phone was not responding or not turning over night. Got a replacement device after visiting authorised service center. Not to blame the seller or flipkart, just shareing my experience. But iphone 11 is such a powerful device which is more than enough for a normal user. I usually take my work on iphone 11 i was amazed the way it handles things.",Visakhapatnam,"Oct, 2021",2,2
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Highly recommended,Almost a month now and it has been a great experience. Camera is very good and battery stands for a day with normal usage. Though you can’t do much customisation in iphone but I m okay with things being simple. Overall it’s a good purchase and pretty satisfied with this device.,Coimbatore,"Jul, 2021",2,2
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Must buy!,"Only Flipkart offers the iPhone 11( or atleast used to, when I ordered ;) ) at almost the exact INR equivalent of their US prices. Now that's real value.How well this product holds up, only time will tell. Though a brief summary of the pros and cons for the prospective buyer out there :Pros :1. Those cameras are something special. Absolute magic, maybe second only to the pixel lineup. I know this as I have used both of them now.2. A well designed, well engineered product - the moment ...",Bangalore,"Apr, 2021",2,2
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Terrific purchase,"iPhone 11 is the real flagship killer in my opinion.I have been using it for a week so I might post more later.Don’t go for the specification jargon put out like 1080 p quad HD,16 GB ram,these things mean nothing when you use IPhone,the user experience and refinement you get will make you realise it is the best phone you will use.The only thing missing might be faster 90hz or more display which is essential in my opinion. The deeper darks of AMOLED screen is overhyped in my opinion,while igno...",Guntur,"Apr, 2021",2,2
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Super!,"Switched from IPhone 7 and the transition has been super smooth. Great specs, camera, even better Battery and powerful performance. Got it at a great price of 58999.Go for it !",Ghaziabad,"Jun, 2020",2,2
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Brilliant,"Long time android user finally changed to iOS. Takes some getting used to, but I actually like more control on iPhone in what’s going on rather than the behind the scene Android. The phone is solid with good performance.",Bengaluru,"Dec, 2019",2,2
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Mind-blowing purchase,"Upgraded from iPhone SE. The device is bulky. The design is not ergonomic . However , the performance , display, camera are really good. If you are a frequent mobile user then this is not the right device as it is tough to type in one hand.",Chennai,"Nov, 2019",2,2
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Mind-blowing purchase,"Switched from iPhone X to iPhone 11 128 GB Version. Actually amazed by the experience. Large Screen Size, Fast processor, Dual SIM Support.. This is the best that one can expect !! Thank You Apple and also Flipkart for the Festive Offer.",Hyderabad,"Oct, 2019",2,2
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Brilliant,"After so many thoughts i have shifted from Realme X2 to Iphone 11. Pros:Rich feel of having iPhone of course 😁Performance is top notchBattery life is good, approximately 1 day backup with 6 hrs of screen time(i watch mainly videos and play pool)Value for money as compared to other Iphones.Cons:Realme x2 was having smoled screen with bery good colour reproduction it is having LCD screen no where stand close to that but overall better than other LCD screens.This is the only con i found...",Thane,"Jul, 2021",3,5
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",2,Slightly disappointed,"Have been owning a Oneplus 5T for 3 years now Moved to iPhone 11 thinking camera and performance will be top class But believe it or not, even the camera output is not upto the mark as my 3-year old OPUser interface feels like Apple hasn’t made any changes from the time of iPhone 6Android on the other hand is leaps and bounds ahead Battery life is ok, lasts more than a day for my usage which is mainly for calls and occasional YouTube usage in a dayDisplay is not at all as good as 90 Hz ...",Chennai,"Feb, 2021",4,10
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Good quality product,Bought it in April 2021 and writing review on October after using it for months. It works amazing. No issue faced till now. This is my first iPhone I was very afraid to buy from third party but you can go for this guys. Bought it for 45k in a great deal. Thankful for decent phone.,Gwalior,"Oct, 2021",1,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",3,Good,Product is good but to be very honest battery backup is not that good as expected. if battery is not your first priority then you can buy it and  carry a power bank which is apple certified. I am getting battery back up of 4-5 hrs as a normal users,Asansol,"Aug, 2021",1,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Mind-blowing purchase,Phone looks so premium in hands the purple variant is so solid in colour. Camera performance is good and the mobile performance is excellent. Battery is okay for the average user but a person who uses more needs to charge twice a day daily. Ram management and storage management is good. Display is ips lcd without any refresh rate so that’s could be a cheaper side in terms of display for investing more than 40k on mobile. The phone is overall good and worth the price.,Visakhapatnam,"May, 2021",1,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Wonderful,"Amazing phone, I switched from android to apple for the first time. I used to think apple products are just overpriced . But dude, after using this phone for first time it changed my mind. Camera is superb 5/5And the best thing about the phone is it’s iOS, it’s 20times better than any android out there.It’s worth the money, just go for it",Kanpur,"May, 2021",1,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Highly recommended,"Received the order faster than the date specified. Thanks Flipcart! The delivery person handed with precision, ensuring that an authentic item had been delivered by checking it before leaving, since it was prepaid .  The phone is great . The phone comes without any extra accessories hence the charger, cover and other items had to be ordered separately.",Kalimpong,"Apr, 2021",1,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Pretty good,If u are reading it now then wait for iphone 12 in BBD.11 is good but OLED over LCD anydayDon't panic for buying an iPhone just like I didUse ur money wisely and iphone 12 is a far better option than 11 in terms of display......😉,Khagaria,"Apr, 2021",1,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Great product,Fast delivery by Flipkart. As a first time iPhone user following things I noticed 1. Camera quality is just superb in indoor lighting conditions.2. Very fluid iOS experience 3. Battery life is sufficient for normal user4. It would take some time to get used to iOS for an android user.5. Apple don’t supply charger with the phone😡.Overall satisfied with my purchase.,Haldwani,"Apr, 2021",1,1
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",4,Nice product,"Best i phone 11 in this price range, look owsom, very styles model. Make good impresion to others. Camera  clarity  is owsom. I have also using iphone 7,so display is i phone 7 great. B'cause i pbone 7, purchased in 50k. So you will see visiable different.",Surat,"Mar, 2021",1,0
MOBFWQ6B7KKRXDDS,"APPLE iPhone 11 (White, 128 GB)",5,Worth every penny,"Kudos to flipkart, delivered well in time. Phone itself is fab but donot expect any power adapter or headphones inside like apple 12 series. I didnot know that.",Rupnagar District,"Jan, 2021",1,1
